Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
SOUTH LAKE COUNTY HISTORICAL SOCIETY,SOUTH LAKE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,45056
SOUTHEAST VOLUSIA HISTORICAL SOCIETY,SOUTHEAST VOLUSIA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,61556
ST ANTHONY'S SOCIETY FOR THE PRESERVATION OF SACRED MUSIC,ST ANTHONYS SOCIETY FOR THE PRESERVATION OF SACRED MUSIC AN,HISTORIC PRESERVATION,FL,3,FALSE,2013,71
ST JOSEPH HISTORICAL SOCIETY,ST JOSEPH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
ST. GEORGE LIGHTHOUSE,ST GEORGE LIGHTHOUSE ASSOCIATION INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,173202
STILTSVILLE TRUST,STILTSVILLE TRUST INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,18715
STONEWALL LIBRARY & ARCHIVES,STONEWALL LIBRARY & ARCHIVES INC,HISTORY MUSEUM,FL,3,TRUE,2013,219728
SULPHUR SPRINGS MUSEUM,SULPHUR SPRINGS MUSEUM,GENERAL MUSEUM,FL,3,TRUE,2013,0
SUMTER COUNTY HISTORICAL SOCIETY,SUMTER COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
SUNCOAST SEABIRD SANCTUARY,SUNCOAST SEABIRD SANCTUARY INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",FL,3,FALSE,2013,500070
SUNSHINE STATE QUILTERS ASSOCIATION,SUNSHINE STATE QUILTERS ASSOCIATION INC,GENERAL MUSEUM,FL,3,TRUE,2013,0
SYRACUSE AUTOMOTIVE MUSEUM,SYRACUSE AUTOMOTIVE MUSEUM,GENERAL MUSEUM,FL,3,TRUE,2013,230
TALLAHASSEE MUSEUM,TALLAHASSEE MUSEUM OF HISTORY AND NATURAL SCIENCE INC,NATURAL HISTORY MUSEUM,FL,3,TRUE,2013,2337844
TAMARAC HISTORICAL SOCIETY,TAMARAC HISTORICAL SOCIETY,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
TAMPA & YBOR CITY STREET RAILWAY SOCIETY,TAMPA & YBOR CITY STREET RAILWAY SOCIETY INC,GENERAL MUSEUM,FL,3,TRUE,2013,0
TAMPA BAY AQUARIUM SOCIETY,TAMPA BAY AQUARIUM SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",FL,3,FALSE,2013,0
TAMPA BAY HISTORY CENTER,TAMPA BAY HISTORY CENTER FOUNDATION,GENERAL MUSEUM,FL,3,TRUE,2013,578091
TAMPA MUSEUM OF ART,TAMPA MUSEUM OF ART INC,ART MUSEUM,FL,3,TRUE,2013,2718498
TARPON SPRINGS AREA HISTORICAL SOCIETY,THE TARPON SPRINGS AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
TARPON SPRINGS CULTURAL CENTER,PROMETHEAS PAN HELLENIC CULTURAL CENTER OF FLORIDA INC,GENERAL MUSEUM,FL,3,TRUE,2013,17377
TARPON SPRINGS HISTORICAL SOCIETY,THE TARPON SPRINGS AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
TED SMALLWOODS STORE,TED SMALLWOODS STORE INC,HISTORY MUSEUM,FL,3,TRUE,2013,0
TED WILLIAMS MUSEUM,TED WILLIAMS MUSEUM AND HITTERS HALL OF FAME INC,GENERAL MUSEUM,FL,3,TRUE,2013,1835606
TED WILLIAMS MUSEUM AND HITTERS HALL OF FAME,TED WILLIAMS MUSEUM AND HITTERS HALL OF FAME INC,GENERAL MUSEUM,FL,3,TRUE,2013,1835606
THUNDERBOLTS OF TAMPA BAY,THUNDERBOLTS OF TAMPA BAY,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
TIMELESS WINGS & WHEELS,TIMELESS WINGS & WHEELS INC,GENERAL MUSEUM,FL,3,TRUE,2013,0
TROUT LAKE NATURE CENTER,TROUT LAKE NATURE CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",FL,3,FALSE,2013,142368
U.S. COAST GUARD PIPE BAND,U.S. COAST GUARD PIPE BAND INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,6632
UDT-SEAL MUSEUM ASSOCIATION,UDT-SEAL MUSEUM ASSOCIATION INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,4218291
UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,FL,3,FALSE,2013,196834
USEPPA ISLAND HISTORICAL SOCIETY,USEPPA ISLAND HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,179555
VALIANT AIR COMMAND,VALIANT AIR COMMAND INC,GENERAL MUSEUM,FL,3,TRUE,2013,865945
VERO HERITAGE,VERO HERITAGE INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,11122
VETERAN'S TRIBUTE AND MUSEUM,VETERANS TRIBUTE AND MUSEUM OF OSCEOLA COUNTY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,429590
VETERANS COMMUNITY EDUCATION PARTNERSHIP FOR WEST VOLUSIA,VETERANS COMMUNITY EDUCATION PARTNERSHIP FOR WEST VOLUSIA I,GENERAL MUSEUM,FL,3,TRUE,2013,4828
VETERANS TRIBUTE AND MUSEUM OF OSCEOLA COUNTY,VETERANS TRIBUTE AND MUSEUM OF OSCEOLA COUNTY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,429590
VETERANS TRIBUTE TOWER MEMORIAL,VETERANS TRIBUTE TOWER MEMORIAL INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,44312
VICTORY SHIP,VICTORY SHIP INC,HISTORY MUSEUM,FL,3,TRUE,2013,360232
VIETNAM VETERANS OF SOUTH FLORIDA,VIETNAM VETERANS OF SOUTH FLORIDA INC,HISTORY MUSEUM,FL,3,TRUE,2013,0
VILLAGE LANDING,VILLAGE LANDING INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
VISUAL ARTS GALLERY,BETHUNE-COOKMAN UNIVERSITY,ART MUSEUM,FL,3,TRUE,2013,253350921
VIZCAYA MUSEUM & GARDENS,THE VIZCAYANS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",FL,3,FALSE,2013,848565
VON LIEBIG ART CENTER,NAPLES ART ASSOCIATION,ART MUSEUM,FL,3,TRUE,2013,2000774
WAKULLA COUNTY HISTORICAL SOCIETY,WAKULLA COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
WARBIRD AIR MUSEUM,WARBIRD WEST AIR MUSEUM INC,GENERAL MUSEUM,FL,6,TRUE,2013,239946
WEST FLORIDA GENEALOGICAL SOCIETY,WEST FLORIDA GENEALOGICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
WEST NASSAU GENEALOGICAL SOCIETY,WEST NASSAU GENEALOGICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
WESTON HISTORICAL SOCIETY,WESTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,0
WICK THEATRE & COSTUME MUSEUM,THE WICK THEATRE & COSTUME MUSEUM INC,GENERAL MUSEUM,FL,3,TRUE,2013,996753
WIENER MUSEUM OF DECORATIVE ARTS,WIENER MUSEUM OF DECORATIVE ARTS INC,GENERAL MUSEUM,FL,3,TRUE,2013,335608
WINGS OF DREAMS,WINGS OF DREAMS INC,GENERAL MUSEUM,FL,3,TRUE,2013,83682
WINGS OF FREEDOM AVIATION MUSEUM,WINGS OF DREAMS INC,GENERAL MUSEUM,FL,3,TRUE,2013,83682
WINGS OVER MIAMI MUSEUM,WINGS OVER MIAMI MUSEUM INC,ART MUSEUM,FL,3,TRUE,2013,274745
WINTER GARDEN HERITAGE FOUNDATION,WINTER GARDEN HERITAGE FOUNDATION INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,472895
WINTER PARK HISTORICAL ASSOCIATION,WINTER PARK HISTORICAL ASSOCIATION INC,HISTORY MUSEUM,FL,3,TRUE,2013,120129
WOMANS EXCHANGE OF ST AUGUSTINE,WOMANS EXCHANGE OF ST AUGUSTINE,HISTORIC PRESERVATION,FL,3,FALSE,2013,65806
WOMEN PAINTERS OF THE SOUTHEAST,WOMEN PAINTERS OF THE SOUTHEAST,ART MUSEUM,FL,3,TRUE,2013,23538
WOOD & SWINK PRESERVATION SOCIETY,WOOD & SWINK PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,602
WORLD AIDS MUSEUM,WORLD AIDS MUSEUM INCORPORATED,GENERAL MUSEUM,FL,3,TRUE,2013,129634
YBOR CITY MUSEUM SOCIETY,YBOR CITY MUSEUM SOCIETY INC,HISTORIC PRESERVATION,FL,3,FALSE,2013,288960
AFRICAN-AMERICAN HISTORICAL ASSOCIATION OF NEWTON COUNTY,AFRICAN-AMERICAN HISTORICAL ASSOCIATION OF NEWTON COUNTY IN,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
AFRICAN-AMERICAN RESEARCH LIBRARY AND CULTURAL CENTER,AFRICIAN AMERICAN RESEARCH LIBRARY- MUSEUM & CULTURAL CENTE,GENERAL MUSEUM,GA,3,TRUE,2013,0
ALEXANDER HALL GALLERY,SAVANNAH COLLEGE OF ART AND DESIGN INC,ART MUSEUM,GA,3,TRUE,2013,2658407241
ALTAMAHA HERITAGE CENTER,ALTAMAHA HERITAGE CENTER INC,HISTORY MUSEUM,GA,3,TRUE,2013,0
AMES SOCIETY,THE AMES SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
APEX MUSEUM,APEX MUSEUM,GENERAL MUSEUM,GA,3,TRUE,2013,226166
APPALACHIAN HERITAGE GUILD,APPALACHIAN HERITAGE GUILD INC.,GENERAL MUSEUM,GA,3,TRUE,2013,0
APPLING COUNTY HERITAGE CENTER,APPLING COUNTY HERITAGE CENTER INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
ARAGON HISTORICAL SOCIETY,ARAGON HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
ARMY AVIATION HERITAGE FOUNDATION AND MUSEUM,ARMY AVIATION HERITAGE FOUNDATION AND MUSEUM,GENERAL MUSEUM,GA,3,TRUE,2013,756263
ART STATION,A R T STATION INC,GENERAL MUSEUM,GA,3,TRUE,2013,630137
ARTISTS GUILD OF COLUMBIA COUNTY,ARTISTS GUILD OF COLUMBIA COUNTY,ART MUSEUM,GA,3,TRUE,2013,0
ATLANTA ATHLETIC CLUB JONES ROOM FOUNDATION,ATLANTA ATHLETIC CLUB JONES ROOM FOUNDATION INC,GENERAL MUSEUM,GA,3,TRUE,2013,0
ATLANTA BELTLINE PARTNERSHIP,ATLANTA BELTLINE PARTNERSHIP INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,827063
ATLANTA BOTANICAL GARDEN,ATLANTA BOTANICAL GARDEN INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,21638302
ATLANTA HISTORICAL SOCIETY,ATLANTA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,26567660
ATLANTA HISTORY CENTER,ATLANTA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,26567660
ATLANTA PRESERVATION CENTER INC 401,ATLANTA PRESERVATION CENTER INC 401,HISTORIC PRESERVATION,GA,3,FALSE,2013,652191
ATLANTA-FULTON COUNTY ZOO,ATLANTA-FULTON COUNTY ZOO INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",GA,3,FALSE,2013,20598083
AUGUSTA MUSEUM OF HISTORY,AUGUSTA MUSEUM OF HISTORY INC,HISTORY MUSEUM,GA,3,TRUE,2013,774848
AUGUSTA RICHMOND COUNTY HISTORICAL SOCIETY,AUGUSTA RICHMOND COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,67544
AUTREY MILL NATURE PRESERVE,AUTREY MILL NATURE PRESERVE ASSOCIATION INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,187312
AUTREY MILL NATURE PRESERVE & HERITAGE CENTER,AUTREY MILL NATURE PRESERVE ASSOCIATION INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",GA,3,FALSE,2013,187312
BAPTIST HISTORY AND HERITAGE SOCIETY,BAPTIST HISTORY AND HERITAGE SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,188636
BARNESVILLE LAMAR COUNTY HISTORICAL SOCIETY,BARNESVILLE LAMAR COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
BARRINGTON,FRIENDS OF BARRINGTON INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
BARROW COUNTY HISTORICAL SOCIETY & MUSEUM,BARROW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
BARROW COUNTY MUSEUM,BARROW COUNTY MUSEUM,GENERAL MUSEUM,GA,3,TRUE,2013,0
BERNARD A. ZUCKERMAN MUSEUM OF ART,KENNESAW STATE UNVERSITY RESEARCH AND SERVICE FOUNDATION IN,ART MUSEUM,GA,3,TRUE,2013,5237790
BIG HOUSE FOUNDATION,BIG HOUSE FOUNDATION INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,341964
BLUE HERON NATURE PRESERVE,BLUE HERON NATURE PRESERVE INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,196468
BOOTH WESTERN ART MUSEUM,GEORGIA MUSEUMS INC,ART MUSEUM,GA,3,TRUE,2013,11254512
BREMEN TEXTILE AND RAILROAD MUSUEM,BREMEN TEXTILE AND RAILROAD MUSUEM INC,GENERAL MUSEUM,GA,3,TRUE,2013,80590
BROWN GALLERY,THE CORPORATION OF MERCER UNIVERSITY,ART MUSEUM,GA,3,TRUE,2013,297709194
BUCKHEAD HERITAGE SOCIETY,BUCKHEAD HERITAGE SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,97200
BULLOCH COUNTY HISTORICAL SOCIETY,BULLOCH COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
BURKE COUNTY GENEALOGICAL SOCIETY,BURKE COUNTY GENEALOGICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
BURKE COUNTY MUSEUM,BURKE COUNTY FARM BUREAU INC,GENERAL MUSEUM,GA,3,TRUE,2013,125426
BUTTS COUNTY HISTORICAL SOCIETY,BUTTS COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,23339
BYRON HEBERT REECE SOCIETY,BYRON HERBERT REECE SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,56864
CANDLER FIELD MUSEUM,CANDLER FIELD MUSEUM INC,HISTORY MUSEUM,GA,3,TRUE,2013,213156
CANNONBALL HOUSE,FRIENDS OF THE CANNONBALL HOUSE INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,110758
CANTON ST PAUL AND PACIFIC RAILWAY,CANTON ST PAUL AND PACIFIC RAILWAY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,15688
CAPITOL THEATRE,CAPITOL THEATRE INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,152331
CARROLL COUNTY HISTORICAL SOCIETY,CARROLL COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,36158
CAVE SPRING HISTORICAL SOCIETY,CAVE SPRING HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,93550
CENTRAL OF GEORGIA RAILWAY HISTORICAL SOCIETY,CENTRAL OF GEORGIA RAILWAY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,11500
CHATTAHOOCHEE NATURE CENTER,CHATTAHOOCHEE NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,2256580
CHATTAHOOCHEE VALLEY SPORTS HALL OF FAME,CHATTAHOOCHEE VALLEY SPORTS HALL OF FAME INC,GENERAL MUSEUM,GA,3,TRUE,2013,45700
CHEROKEE COUNTY HISTORICAL SOCIETY,CHEROKEE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,158668
CHEROKEE COUNTY SPORTS HALL OF FAME,CHEROKEE COUNTY SPORTS HALL OF FAME INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
CHIEFTAINS MUSEUM,CHIEFTAINS MUSEUM INC,GENERAL MUSEUM,GA,3,TRUE,2013,126034
CLARK ATLANTA UNIVERSITY ART GALLERIES,CLARK ATLANTA UNIVERSITY INC,ART MUSEUM,GA,3,TRUE,2013,110835053
COASTAL GEORGIA HISTORICAL SOCIETY,COASTAL GEORGIA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,1260984
COBB LANDMARKS AND HISTORICAL SOCIETY,COBB LANDMARKS AND HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,243747
COLLECTIONS OF LIFE AND HERITAGE,APEX MUSEUM,GENERAL MUSEUM,GA,3,TRUE,2013,226166
COLUMBUS BOTANICAL GARDENS,THE COLUMBUS BOTANICAL GARDENS INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,202645
COMMEMORATIVE AIR FORCE,COMMEMORATIVE AIR FORCE,GENERAL MUSEUM,GA,3,TRUE,2013,915887
CORNELIA DEPOT ASSOCIATION,CORNELIA DEPOT ASSOCIATION INC,GENERAL MUSEUM,GA,3,TRUE,2013,0
CRAWFORD COUNTY HISTORICAL SOCIETY,CRAWFORD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
CRAWFORD W. LONG MUSEUM,CRAWFORD W LONG MUSEUM ASSOCIATION INC,HISTORY MUSEUM,GA,3,TRUE,2013,1799
CURRAHEE MILITARY MUSEUM,STEPHENS COUNTY HISTORICAL SOCIETY INC,GENERAL MUSEUM,GA,3,TRUE,2013,82364
DADE COUNTY HISTORICAL SOCIETY,DADE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
DECATUR COUNTY HISTORICAL SOCIETY,DECATUR COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
DECATUR PRESERVATION ALLIANCE,DECATUR PRESERVATION ALLIANCE,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
DECORATIVE ARTS COLLECTION,DECORATIVE ARTS COLLECTION INC,ART MUSEUM,GA,3,TRUE,2013,16412
DEKALB HISTORICIAL SOCIETY,DEKALB HISTORICIAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,411419
DELTA AIR TRANSPORT HERITAGE MUSEUM,DELTA AIR TRANSPORT HERITAGE MUSEUM INC,GENERAL MUSEUM,GA,3,TRUE,2013,8997107
DODDS BOYS,DODDS BOYS INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,87
DULUTH HISTORICAL SOCIETY,DULUTH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
DUNAWAY GARDENS,DUNAWAY GARDENS FOUNDATION INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,0
DUNWOODY PRESERVATION TRUST,DUNWOODY PRESERVATION TR INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,106127
EAGLE TAVERN MUSEUM,OCONEE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
EAST POINT HISTORICAL SOCIETY,EAST POINT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
ECHOLS COUNTY HISTORICAL SOCIETY,ECHOLS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
EDUCATIONAL FOUNDATION AND MUSEUM OF BEULAH RUCKER,EDUCATIONAL FOUNDATION & MUSEUM OF BEULAH RUCKER INC,GENERAL MUSEUM,GA,3,TRUE,2013,8460
EDUCOPIA INSTITUTE,EDUCOPIA INSTITUTE INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,486182
EIGHTH AIR FORCE HISTORICAL SOCIETY,EIGHTH AIR FORCE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,141536
ELEVENTH CIRCUIT HISTORICAL SOCIETY,THE ELEVENTH CIRCUIT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,41486
ELLAVILLE SCHLEY COUNTY HISTORICAL SOCIETY,ELLAVILLE SCHLEY COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,12797
EMORY UNIVERSITY PLANETARIUM,EMORY UNIVERSITY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,GA,3,TRUE,2013,9827108544
EMORY VISUAL ARTS GALLERY,EMORY UNIVERSITY,ART MUSEUM,GA,3,TRUE,2013,9827108544
ENITIATIVE GROUP,THE ENITIATIVE GROUP INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,50090
EXPLORATION IN ANTIQUITY,EXPLORATION IN ANTIQUITY INC,HISTORY MUSEUM,GA,3,TRUE,2013,978899
FAHM HALL GALLERY,SAVANNAH COLLEGE OF ART AND DESIGN INC,ART MUSEUM,GA,3,TRUE,2013,2658407241
FANNING COUNTY HERITAGE,FANNIN COUNTY HERITAGE FOUNDATION INC,GENERAL MUSEUM,GA,3,TRUE,2013,0
FERNBANK MUSEUM OF NATURAL HISTORY,FERNBANK INC,NATURAL HISTORY MUSEUM,GA,3,TRUE,2013,15758526
FLAT ROCK ARCHIVE,FLAT ROCK ARCHIVE,GENERAL MUSEUM,GA,3,TRUE,2013,0
FLINT RIVERQUARIUM,FLINT RIVER QUARIUM INC,GENERAL MUSEUM,GA,3,TRUE,2013,832447
FLIPPEN HISTORICAL SOCIETY,FLIPPEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
FORE AUGUSTA FOUNDATION,FORE AUGUSTA FOUNDATION INC,GENERAL MUSEUM,GA,3,TRUE,2013,661669
FRANKLIN COUNTY HISTORICAL SOCIETY,FRANKLIN COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,406575
GAINESVILLE-HALL COUNTY BLACK HISTORY SOCIETY,GAINESVILLE-HALL COUNTY BLACK HISTORY SOCIETY INC,HISTORY MUSEUM,GA,3,TRUE,2013,3283
GEORGIA AQUARIUM,GEORGIA AQUARIUM FOUNDATION INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",GA,3,FALSE,2013,3674450
GEORGIA ARMY NATIONAL GUARD AVIATION MUSEUM,GEORGIA ARMY NATIONAL GUARD AVIATION MUSEUM INC,NATURAL HISTORY MUSEUM,GA,3,TRUE,2013,0
GEORGIA CIVIL WAR HERITAGE TRAILS,GEORGIA CIVIL WAR HERITAGE TRAILS,HISTORIC PRESERVATION,GA,3,FALSE,2013,15109
GEORGIA HISTORICAL SOCIETY,GEORGIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,2941829
GEORGIA MUSEUMS,GEORGIA MUSEUMS INC,GENERAL MUSEUM,GA,3,TRUE,2013,11254512
GEORGIA RETIRED EDUCATORS MUSEUM,GEORGIA RETIRED EDUCATORS MUSEUM,GENERAL MUSEUM,GA,3,TRUE,2013,44143
GEORGIA STATE PARKS AND HISTORIC SITES,FRIENDS OF GEORGIA STATE PARKS & HISTORIC SITES INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,1788171
GEORGIA TRAPSHOOTING HALL OF FAME,GEORGIA TRAPSHOOTING HALL OF FAME INC,GENERAL MUSEUM,GA,3,TRUE,2013,0
GERTRUDE MA RAINEY HOUSE & BLUES MUSEUM,FRIENDS OF THE MA RAINEY MUSEUM OF,ART MUSEUM,GA,3,TRUE,2013,0
GLYNN COUNTY SPORTS HALL OF FAME,GLYNN COUNTY SPORTS HALL OF FAME INC,GENERAL MUSEUM,GA,3,TRUE,2013,0
GRADY COUNTY HISTORICAL SOCIETY,GRADY COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,145552
GRADY COUNTY MUSEUM,GRADY COUNTY HISTORICAL SOCIETY INC,GENERAL MUSEUM,GA,5,TRUE,2013,145552
GRIFFIN -SPALDING HISTORICAL SOCIETY,THE GRIFFIN -SPALDING HISTORICAL SOCIETY,HISTORIC PRESERVATION,GA,3,FALSE,2013,64763
GUTSTEIN GALLERY,SAVANNAH COLLEGE OF ART AND DESIGN INC,ART MUSEUM,GA,3,TRUE,2013,2658407241
GWINNETT HISTORICAL SOCIETY & MUSEUM,GWINNETT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
GWINNETT HISTORY MUSEUM,GWINNETT HISTORICAL SOCIETY INC,HISTORY MUSEUM,GA,3,TRUE,2013,0
HALL COUNTY HISTORICAL SOCIETY,HALL COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,82283
HALL STREET GALLERY,SAVANNAH COLLEGE OF ART AND DESIGN INC,ART MUSEUM,GA,3,TRUE,2013,2658407241
HAMMONDS HOUSE GALLERIES,HAMMONDS HOUSE GALLERIES INC,GENERAL MUSEUM,GA,3,TRUE,2013,86153
HARALSON COUNTY HISTORICAL SOCIETY,HARALSON COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
HARALSON COUNTY VETERANS ASSOCIATION OF TALLAPOOSA,HARALSON COUNTY VETERANS ASSOCIATION OF TALLAPOOSA INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,43546
HARALSON COUNTY VETERANS MEMORIAL PARK,HARALSON COUNTY VETERANS MEMORIAL PARK INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
HART COUNTY BOTANICAL GARDEN,HART COUNTY BOTANICAL GARDEN INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",GA,3,FALSE,2013,0
HART COUNTY HISTORICAL SOCIETY AND MUSEUM,HART COUNTY HISTORICAL SOCIETY AND MUSEUM INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
HAZLEHURST-JEFF DAVIS HISTORICAL MUSEUM SOCIETY,HAZLEHURST JEFF DAVIS COUNTY HISTORICAL MUSEUM SOCIETY INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
HEBRON HISTORICAL SOCIETY OF BANKS COUNTY GEORGIA,HEBRON HISTORICAL SOCIETY OF BANKS COUNTY GEORGIA INCORPORA,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
HISTORIC AUGUSTA,HISTORIC AUGUSTA INC,HISTORIC PRESERVATION,GA,3,FALSE,2013,548302
HISTORIC AUGUSTA INC ENDOWMENT TRUST,HISTORIC AUGUSTA INC ENDOWMENT TRUST,HISTORIC PRESERVATION,GA,3,FALSE,2013,0
HISTORIC BANNING MILLS,THE LODGES AT BANNING MILLS RETREAT AND CONSERVATION CENTER,HISTORIC PRESERVATION,GA,3,FALSE,2013,3427676
